Order ID,Date,Year,Quarter,Month,Region,State,City,Product Category,Product Subcategory,Product Name,Brand,Sales Channel,Customer Segment,Sales Rep,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method,Customer Satisfaction
40772,2024-01-05,2024,Q1,Jan,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,NovaTech,Distributor,Corporate,Sarah Lopez,14,185,0.0,2590.0,1713.58,876.42,Digital Wallet,Unsatisfied
40773,2024-07-04,2024,Q3,Jul,South,Florida,Miami,Accessories,Keyboard,KeyPro,NovaTech,Distributor,Small Business,David Clark,14,409,0.1,5153.4,3495.57,1657.83,Card,Satisfied
40774,2024-10-16,2024,Q4,Oct,Northeast,New York,New York,Accessories,Mouse,ClickPro,Nimbus,Distributor,Consumer,Michael Brown,14,176,0.05,2340.8,1427.25,913.55,Cash,Unsatisfied
40775,2024-02-19,2024,Q1,Feb,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Nimbus,Distributor,Small Business,David Clark,12,646,0.0,7752.0,4418.06,3333.94,Bank Transfer,Neutral
40776,2024-10-26,2024,Q4,Oct,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Orbit,Distributor,Consumer,Emily Carter,12,468,0.0,5616.0,3298.39,2317.61,Cash,Very Satisfied
40777,2024-08-17,2024,Q3,Aug,Northeast,New York,New York,Accessories,Headphones,SoundMax,Nimbus,Retail,Corporate,Michael Brown,6,419,0.0,2514.0,1671.65,842.35,Cash,Unsatisfied
40778,2024-11-07,2024,Q4,Nov,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Apex,Distributor,Consumer,Michael Brown,18,1114,0.05,19049.4,11824.92,7224.48,Cash,Unsatisfied
40779,2024-01-13,2024,Q1,Jan,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,NovaTech,Distributor,Corporate,Jessica Lee,20,523,0.1,9414.0,6103.56,3310.44,Digital Wallet,Neutral
40780,2024-04-10,2024,Q2,Apr,South,Georgia,Atlanta,Furniture,Cabinet,StoragePlus,Nimbus,Retail,Corporate,Emily Carter,4,235,0.0,940.0,518.46,421.54,Cash,Unsatisfied
40781,2024-01-17,2024,Q1,Jan,Northeast,New York,New York,Electronics,Tablet,Tab Elite,NovaTech,Online,Consumer,Michael Brown,8,902,0.15,6133.6,4219.32,1914.28,Bank Transfer,Satisfied
40782,2024-12-03,2024,Q4,Dec,Northeast,New York,New York,Accessories,Mouse,ClickPro,Apex,Retail,Corporate,John Miller,19,1162,0.0,22078.0,15590.63,6487.37,Card,Satisfied
40783,2024-07-16,2024,Q3,Jul,West,Washington,Seattle,Accessories,Mouse,ClickPro,Vertex,Retail,Corporate,Sarah Lopez,19,589,0.0,11191.0,8025.8,3165.2,Bank Transfer,Satisfied
40784,2024-06-08,2024,Q2,Jun,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,NovaTech,Distributor,Small Business,Emily Carter,14,886,0.05,11783.8,7634.37,4149.43,Cash,Unsatisfied
40785,2024-08-09,2024,Q3,Aug,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Nimbus,Distributor,Corporate,Sarah Lopez,2,395,0.1,711.0,443.83,267.17,Digital Wallet,Neutral
40786,2024-10-13,2024,Q4,Oct,South,Texas,Dallas,Accessories,Headphones,SoundMax,Nimbus,Online,Consumer,Sarah Lopez,6,746,0.05,4252.2,2399.91,1852.29,Card,Neutral
40787,2024-12-04,2024,Q4,Dec,South,Florida,Miami,Accessories,Mouse,ClickPro,Orbit,Retail,Corporate,John Miller,7,470,0.0,3290.0,2296.34,993.66,Cash,Satisfied
40788,2024-06-27,2024,Q2,Jun,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Apex,Retail,Consumer,Michael Brown,10,166,0.1,1494.0,1088.82,405.18,Cash,Unsatisfied
40789,2024-12-27,2024,Q4,Dec,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Vertex,Distributor,Consumer,Sarah Lopez,16,407,0.1,5860.8,3234.13,2626.67,Card,Satisfied
40790,2024-01-14,2024,Q1,Jan,South,Georgia,Atlanta,Furniture,Cabinet,StoragePlus,Apex,Retail,Corporate,David Clark,15,150,0.05,2137.5,1427.69,709.81,Bank Transfer,Neutral
40791,2024-04-24,2024,Q2,Apr,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Orbit,Retail,Corporate,David Clark,7,927,0.15,5515.65,3727.83,1787.82,Card,Neutral
40792,2024-07-02,2024,Q3,Jul,West,Colorado,Denver,Accessories,Mouse,ClickPro,Nimbus,Distributor,Corporate,David Clark,1,1110,0.1,999.0,635.96,363.04,Card,Satisfied
40793,2024-07-22,2024,Q3,Jul,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Apex,Retail,Consumer,John Miller,15,964,0.05,13737.0,10213.97,3523.03,Card,Very Satisfied
40794,2024-04-12,2024,Q2,Apr,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Orbit,Online,Corporate,Jessica Lee,18,85,0.0,1530.0,954.84,575.16,Digital Wallet,Satisfied
40795,2024-11-16,2024,Q4,Nov,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Orbit,Distributor,Small Business,David Clark,18,1188,0.0,21384.0,14242.05,7141.95,Card,Unsatisfied
40796,2024-10-09,2024,Q4,Oct,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Orbit,Distributor,Consumer,Jessica Lee,6,801,0.0,4806.0,2847.74,1958.26,Bank Transfer,Satisfied
40797,2024-04-20,2024,Q2,Apr,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Orbit,Online,Corporate,Sarah Lopez,14,1055,0.05,14031.5,10041.38,3990.12,Bank Transfer,Unsatisfied
40798,2024-05-18,2024,Q2,May,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Vertex,Retail,Consumer,Emily Carter,3,462,0.1,1247.4,749.64,497.76,Digital Wallet,Unsatisfied
40799,2024-12-24,2024,Q4,Dec,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Vertex,Distributor,Small Business,Sarah Lopez,16,310,0.0,4960.0,2874.82,2085.18,Bank Transfer,Neutral
40800,2024-05-07,2024,Q2,May,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Orbit,Online,Small Business,Jessica Lee,14,775,0.0,10850.0,7509.38,3340.62,Cash,Unsatisfied
